Gen,total_rating,scale_correctness_rating,zipfs_law_distance_pitches,zipfs_law_distance_intervals,neighbour_pitch_rating,melody_direction_rating,direction_stability_rating,unique_pitches_rating,bindings_rating,measures_rating,types_distance_rating,semitones_distance_rating,pitches_distance_rating,duration_distance_rating,offsets_distance_rating,absolute_rhythm_rating,absolute_types_rating,types_distr_rating,interval_distr_distance_rating,element_count_rating
740,21.16191242,0.092592593,1.065849165,0.092956538,0.009345794,0.039791887,0.039791887,0.003030303,3.333333333,0,1.068300407,2.484526532,1.599477088,2.992932068,0.850668519,3.2,1.2,0.592364102,2.125051375,0.371900826
741,21.37289079,0.163636364,0.010447252,0.05921057,0.027522936,0.030360352,0.02118604,0.002485284,3.020833333,1.5625,1.07098403,2.483993805,1.593983834,3.131563519,0.887591872,3.2,1.2,0.471710108,2.10430298,0.330578512
742,20.2196314,0.163636364,0.157588963,0.05921057,0.027522936,0.030360352,0.02118604,0.002485284,3.229166667,0,1.07098403,2.537154793,1.605639164,3.08648186,0.887591872,3.2,1.2,0.471710108,2.138333889,0.330578512
743,20.06039092,0.095238095,0.443347515,0.181368286,0,0.03538858,0.016157811,0.003030303,2.604166667,0,1.024688051,2.423322442,1.571884374,3.061733458,0.904351271,3.3,1.2,0.88813875,1.853029857,0.454545455
744,20.45586249,0.168224299,0.086210306,0.158767624,0.018867925,0.035207158,0.016339234,0.002540107,2.395833333,0.78125,0.980150206,2.537609729,1.600906943,3.134769099,0.887355389,3.2,1.3,0.838842975,1.941087341,0.371900826
745,20.45586249,0.168224299,0.086210306,0.158767624,0.018867925,0.035207158,0.016339234,0.002540107,2.395833333,0.78125,0.980150206,2.537609729,1.600906943,3.134769099,0.887355389,3.2,1.3,0.838842975,1.941087341,0.371900826
746,22.31451814,0.134615385,0.333946829,0.117761142,0.009708738,0.040336303,0.011210089,0.000273411,3.229166667,2.34375,1.118325261,2.468909859,1.646894095,3.075334819,0.979364209,3.1,0.9,0.212857233,2.096196328,0.495867769
747,21.60810205,0.13592233,0.16489074,0.434905671,0.009803922,0.035577117,0.015969274,0.003030303,3.4375,0.78125,1.079591959,2.501304784,1.683356344,2.973398587,0.955263725,3.2,1.1,0.711105749,1.889363776,0.495867769
748,21.88724386,0.186915888,0.138244772,0.352509053,0.009433962,0.04464112,0.006905271,0.002922078,3.125,1.5625,1.106592709,2.624173345,1.748524627,3.096154616,0.960975192,3.1,1.1,0.221195916,2.211299109,0.289256198
749,21.20344454,0.132075472,0.43912433,0.390411281,0.00952381,0.04005891,0.011487482,0.000673401,3.125,0.78125,1.140016962,2.561133424,1.688893516,3.084042418,0.951013466,3.2,1,0.247689011,2.070472548,0.330578512
750,21.69750629,0.20754717,0.59755069,0.556364437,0.00952381,0.04005891,0.011487482,0.001136364,3.229166667,0.78125,1.036385965,2.70868978,1.96666559,2.988542172,0.967964737,3.1,0.9,0.359664296,1.863607393,0.371900826
751,21.57827509,0.133333333,0.315814519,0.046046478,0.009615385,0.016157811,0.03538858,0.000203528,3.125,1.5625,1.005301069,2.612882733,1.696491405,3.053252525,0.886054341,3.2,1.1,0.530019446,1.795668481,0.454545455
752,21.16509745,0.130841121,0.306584288,0.020577216,0.009433962,0.025773196,0.025773196,0.004812834,3.125,0.78125,1.16628498,2.834809939,1.960300093,2.967365399,1.053027578,3.1,0.9,0.549586777,1.831776038,0.371900826
753,21.17869822,0.152380952,0.288382552,0.295964919,0.009615385,0.016157811,0.03538858,0.000203528,3.229166667,0.78125,1.006650358,2.55993168,1.678190491,3.094019514,0.90312164,3.2,1.1,0.506726187,1.8670025,0.454545455
754,21.070989,0.113207547,0.288784959,0.052551682,0.00952381,0.021011291,0.030535101,0.000673401,3.229166667,0.78125,1.062397352,2.58736321,1.636794156,3.019573314,0.932771353,3.3,1.2,0.561864558,1.871619776,0.371900826
755,20.54055594,0.133333333,0.01076045,0.070759169,0.009615385,0.025773196,0.025773196,0.000203528,3.125,0.78125,1.006650358,2.664892625,1.648254842,3.103231777,0.90312164,3.2,1.1,0.506726187,1.770664804,0.454545455
756,20.74887323,0.133333333,0.078513246,0.070982684,0.019230769,0.016157811,0.03538858,0.000203528,3.020833333,0.78125,1.049605914,2.597460557,1.661829083,3.050057562,0.939915415,3.3,1.2,0.585219787,1.795668481,0.41322314
757,21.05271073,0.171428571,0.501515293,0.436106499,0.009615385,0.025773196,0.025773196,0.000203528,3.020833333,0.78125,1.079541568,2.591269683,1.736452175,3.037689534,0.953914204,3.2,1,0.230535015,1.83758641,0.41322314
758,20.71912106,0.133333333,0.071051829,0.369821702,0.009615385,0.03538858,0.016157811,0.000203528,3.020833333,0.78125,1.079541568,2.497501074,1.745291071,3.035963086,0.953914204,3.2,1,0.230535015,2.125496397,0.41322314
759,23.38537297,0.095238095,0.286370837,0.884007069,0.028846154,0.045003965,0.006542427,0.001249133,3.4375,1.5625,1.202836314,2.576258131,1.893985868,2.878483126,1.006927338,3.1,0.9,0.632263942,2.39281512,0.454545455
760,23.15907399,0.153846154,0.924438311,0.541609396,0.009708738,0.020918827,0.030627565,0.011551606,3.125,1.5625,1.094184308,2.705166806,1.77898234,3.024603588,0.958347322,3.2,1.1,0.608915968,1.854127606,0.454545455
761,21.15115065,0.153846154,0.69827476,0.095015286,0.019417476,0.011210089,0.040336303,0.011551606,3.020833333,0.78125,1.040941276,2.57173128,1.696350844,3.061443912,0.928504224,3.2,1.1,0.608915968,1.65698268,0.454545455
762,21.38781991,0.20952381,0.312363812,0.092254223,0.038461538,0.025773196,0.025773196,0.003527815,3.125,0.78125,1.053686999,2.539437969,1.732664473,3.075417763,0.929841005,3.2,1.1,0.738842975,2.032100309,0.371900826
763,21.08427254,0.19047619,0.012901371,0.07417801,0.009615385,0.025773196,0.025773196,0.000203528,3.333333333,0.78125,1.043511035,2.535249186,1.701386783,3.046275924,0.91850968,3.2,1.2,0.738842975,1.875091925,0.371900826
764,21.30379488,0.188679245,0.078237711,0.167273959,0.019047619,0.030535101,0.021011291,0.000673401,3.541666667,0.78125,0.990626474,2.574007383,1.649335508,3.042306816,0.931449524,3.2,1.2,0.561864558,1.953928799,0.371900826
765,20.92206075,0.150943396,0.074341812,0.030630726,0.019047619,0.030535101,0.021011291,0.000673401,3.333333333,0.78125,0.990626474,2.582078532,1.657591737,3.030853622,0.931449524,3.2,1.2,0.561864558,1.953928799,0.371900826
766,21.32607458,0.150943396,0.633000152,0.110323504,0.028571429,0.021011291,0.030535101,0.000673401,3.333333333,0.78125,1.026760397,2.559965549,1.63883821,3.082372784,0.962676204,3.2,1.1,0.538842975,1.755076027,0.371900826
767,20.9337482,0.150943396,0.074341812,0.030630726,0.019047619,0.030535101,0.021011291,0.000673401,3.333333333,0.78125,0.990626474,2.582078532,1.657591737,3.042541066,0.931449524,3.2,1.2,0.561864558,1.953928799,0.371900826
768,21.15391687,0.20754717,0.226738816,0.196512083,0.00952381,0.030535101,0.021011291,0.003030303,3.020833333,0.78125,1.023651825,2.645481748,1.620778428,3.059492315,0.965473111,3.2,1.2,0.7147295,1.896749522,0.330578512
769,20.40013456,0.132075472,0.079201453,0.151158586,0.019047619,0.021011291,0.030535101,0.003030303,3.125,0.78125,1.025548943,2.509194845,1.600040682,3.043606274,0.958521057,3.2,1.2,0.461145133,1.64654466,0.41322314
770,20.36053244,0.150943396,0.04230178,0.085145913,0.019047619,0.021011291,0.030535101,0.003030303,3.125,0.78125,1.025548943,2.547573345,1.606104485,3.043606274,0.958521057,3.2,1.2,0.461145133,1.64654466,0.41322314
771,20.75769045,0.150943396,0.579032149,0.099006591,0.019047619,0.021011291,0.030535101,0.003527815,3.020833333,0.78125,1.008124847,2.539680671,1.636428904,2.987650648,0.921621104,3.2,1.2,0.382321236,1.763452609,0.41322314
772,21.06992605,0.150943396,0.301723164,0.143916986,0.028571429,0.030535101,0.030535101,0.000673401,3.229166667,0.78125,0.925087958,2.506962097,1.69133054,2.968041087,0.870385821,3.2,1.3,0.690955651,1.847946827,0.371900826
773,21.06992605,0.150943396,0.301723164,0.143916986,0.028571429,0.030535101,0.030535101,0.000673401,3.229166667,0.78125,0.925087958,2.506962097,1.69133054,2.968041087,0.870385821,3.2,1.3,0.690955651,1.847946827,0.371900826
774,21.37058297,0.150943396,0.198703022,0.501516743,0.028571429,0.030535101,0.030535101,0.000673401,3.229166667,0.78125,0.925087958,2.485315954,1.680297015,2.946798054,0.870385821,3.3,1.3,0.690955651,1.847946827,0.371900826
775,21.26895432,0.150943396,0.259255316,0.370764753,0.019047619,0.030535101,0.030535101,0.003030303,3.333333333,0.78125,0.925087958,2.492954216,1.691820659,2.968041087,0.870385821,3.2,1.3,0.690955651,1.779113175,0.371900826
776,21.46130817,0.153846154,0.108063468,0.507174203,0.029126214,0.030627565,0.030627565,0.000203528,3.020833333,0.78125,0.956724619,2.583297772,1.700147786,3.053638666,0.910156744,3.2,1.3,0.81402028,1.827024819,0.454545455
777,21.57382426,0.116504854,0.167769688,0.781180582,0.01980198,0.060426661,0.008880269,0.001136364,2.916666667,0.78125,1.144058813,2.396763451,1.691933177,2.970041913,0.954196086,3.3,1.1,0.530019446,2.137326543,0.495867769
778,20.76381925,0.153846154,0.370636867,0.017397142,0.029126214,0.030627565,0.020918827,0.000757576,3.020833333,0.78125,1.044168327,2.482304286,1.624440182,3.06754719,0.954333523,3.2,1.1,0.506726187,1.863038111,0.495867769
779,20.3867194,0.153846154,0.007679769,0.316663465,0.029126214,0.030627565,0.030627565,0.001592568,2.083333333,1.5625,1.057780778,2.344721219,1.590135931,3.028777061,0.914344844,3.2,1.1,0.530019446,1.909075721,0.495867769
780,19.86516988,0.153846154,0.395036776,0.188339533,0.029126214,0.030627565,0.030627565,0.000673401,2.083333333,0.78125,1.068085721,2.314843197,1.590421111,3.013638238,0.914344844,3.2,1.1,0.530019446,1.945089012,0.495867769
781,19.63108373,0.155339806,0.294297203,0.156849905,0.029411765,0.025773196,0.025773196,0.000203528,1.979166667,0.78125,0.990060715,2.340593924,1.629901671,2.988094533,0.891545838,3.2,1.1,0.55365779,1.951973906,0.537190083
782,19.56475704,0.155339806,0.014792353,0.350273776,0.029411765,0.025773196,0.025773196,0.001136364,2.083333333,0.78125,0.972963342,2.337955739,1.612892493,2.952358615,0.890239367,3.2,1.1,0.608915968,1.926479961,0.495867769
783,19.64078987,0.155339806,0.014792353,0.350273776,0.029411765,0.025773196,0.025773196,0.001136364,2.083333333,0.78125,1.002985938,2.339081003,1.62645645,2.996309018,0.891545838,3.2,1.1,0.55365779,1.926479961,0.537190083
784,19.63108373,0.155339806,0.294297203,0.156849905,0.029411765,0.025773196,0.025773196,0.000203528,1.979166667,0.78125,0.990060715,2.340593924,1.629901671,2.988094533,0.891545838,3.2,1.1,0.55365779,1.951973906,0.537190083
785,19.77389608,0.098039216,0.041057378,0.172252759,0.031578947,0.020510038,0.031036354,0.000673401,2.1875,0.78125,1.017285387,2.372778602,1.616998232,2.996309018,0.891545838,3.2,1.1,0.657361494,2.020529335,0.537190083
786,20.47535513,0.099009901,0.500778438,0.190734546,0.031914894,0.025773196,0.025773196,0.000757576,2.1875,0.78125,1.073723412,2.389696371,1.692498911,2.979240178,0.901567373,3.2,1.1,0.682126557,2.03449819,0.578512397
787,20.03195533,0.155339806,0.294297203,0.049906794,0.02970297,0.020822701,0.030723691,0.000203528,2.395833333,1.5625,0.923883665,2.340593924,1.788187813,2.851133648,1.003513363,3.1,0.9,0.112086777,1.977358348,0.495867769
788,19.11760173,0.153846154,0.106147359,0.000341632,0.029411765,0.025773196,0.025773196,0.000673401,2.395833333,0.78125,0.987938546,2.371798534,1.754148403,2.875416372,0.955538241,3.1,1,0.117468929,2.023019533,0.41322314
789,19.29585861,0.155339806,0.294297203,0.049906794,0.02970297,0.020822701,0.030723691,0.000203528,2.291666667,0.78125,0.926604211,2.340593924,1.812031874,2.86464355,0.992204196,3.1,0.9,0.19131906,1.977358348,0.537190083
790,18.94681699,0.153846154,0.106147359,0.000341632,0.029411765,0.025773196,0.025773196,0.000673401,2.291666667,0.78125,1.001019297,2.371798534,1.774823163,2.863548457,0.947057127,3.1,0.9,0.09612206,2.023019533,0.454545455
791,19.19191666,0.097087379,0.06833458,0.156123923,0.031578947,0.020510038,0.031036354,0.000203528,2.1875,0.78125,0.96490969,2.397417745,1.800752991,2.887020872,0.974063183,3.1,0.9,0.112086777,2.186172889,0.495867769
792,19.19191666,0.097087379,0.06833458,0.156123923,0.031578947,0.020510038,0.031036354,0.000203528,2.1875,0.78125,0.96490969,2.397417745,1.800752991,2.887020872,0.974063183,3.1,0.9,0.112086777,2.186172889,0.495867769
793,19.72781948,0.174757282,0.202954213,0.118820987,0.02970297,0.030723691,0.020822701,0.000203528,2.291666667,0.78125,1.031379908,2.387847201,1.662796459,2.969549384,0.956877506,3.2,1.1,0.368693721,1.903905496,0.495867769
794,19.35842724,0.155339806,0.294297203,0.049906794,0.02970297,0.020822701,0.030723691,0.000203528,2.291666667,0.78125,0.941106022,2.324927563,1.843831386,2.852269455,1.006369244,3.1,0.9,0.221461777,1.977358348,0.537190083
795,20.00848116,0.174757282,0.202954213,0.118820987,0.02970297,0.030723691,0.020822701,0.000203528,2.291666667,1.5625,0.970910826,2.321530523,1.698179795,2.916598802,0.925534257,3.1,1,0.202479339,1.903905496,0.537190083
796,20.12632758,0.174757282,0.202954213,0.534418015,0.03960396,0.040624681,0.010921711,0.000203528,2.395833333,0.78125,1.06616203,2.369114654,1.689228836,2.970309878,0.925537578,3.2,1,0.180948238,2.007269561,0.537190083
797,19.32603294,0.097087379,0.070200001,0.009259152,0.03960396,0.020822701,0.030723691,0.003030303,2.604166667,0.78125,0.945365797,2.392201768,1.80901395,2.759827447,0.992204196,3.1,0.9,0.125723954,2.108361888,0.537190083
798,19.4965229,0.097087379,0.408002255,0.02541049,0.029411765,0.045381039,0.006165353,0.000203528,2.291666667,0.78125,0.960797339,2.312883769,1.704886109,2.968680745,0.948162983,3.1,1,0.286211396,2.034454317,0.495867769
799,19.60677345,0.116504854,0.105231058,0.04672319,0.029411765,0.055184961,0.003638569,0.000273411,2.604166667,0.78125,0.976799815,2.352425882,1.750300221,2.909294178,0.948162983,3.1,1,0.286211396,2.045326735,0.495867769
800,19.29318891,0.097087379,0.055589713,0.045201531,0.02970297,0.040624681,0.010921711,0.000673401,2.291666667,0.78125,1.106488731,2.319128048,1.65296381,2.874656809,0.938196401,3.2,1,0.298898072,2.012948905,0.537190083
801,19.43082594,0.097087379,0.062158794,0.211949483,0.029411765,0.055184961,0.003638569,0.004812834,2.083333333,0.78125,1.006866766,2.373377314,1.665638785,2.981217695,0.939617498,3.2,1,0.404958678,2.034454317,0.495867769
802,18.8830406,0.116504854,0.125012512,0.080012493,0.02970297,0.050525671,0.001020721,0.000273411,1.979166667,0.78125,1.018643664,2.343676596,1.675339537,2.897154544,0.928326738,3.2,0.9,0.225222383,1.994017757,0.537190083
803,19.28347072,0.078431373,0.097551149,0.388536925,0.01980198,0.050525671,0.001020721,0.004545455,2.5,0,1.219185807,2.274982737,1.61673846,3.117498928,0.995282061,3.1,1,0.473171333,1.850330349,0.495867769
804,20.25746875,0.077669903,0.570462487,0.83405139,0.019607843,0.045381039,0.006165353,0.003527815,2.083333333,0.78125,1.064862204,2.194906213,1.65868294,3.089295605,0.955330039,3.2,1,0.286211396,1.89086342,0.495867769
805,20.10860232,0.077669903,0.2066346,0.948847962,0.019607843,0.055184961,0.003638569,0.001136364,2.083333333,0.78125,1.020156071,2.189051462,1.70893234,3.048284334,0.924071377,3.2,1,0.404958678,1.939976756,0.495867769
806,19.60432617,0.097087379,0.408002255,0.045201531,0.02970297,0.040624681,0.010921711,0.000203528,2.291666667,0.78125,1.07338761,2.244447986,1.622841554,3.021355058,0.942605172,3.2,1,0.286211396,2.012948905,0.495867769
807,19.91676725,0.077669903,0.268540488,0.855445439,0.019607843,0.045381039,0.006165353,0.003527815,2.1875,0.78125,1.014536225,2.191705556,1.68568579,3.055162477,0.921323753,3.1,1,0.202479339,1.963596146,0.537190083
808,19.54374736,0.076923077,0.024677978,0.529786223,0.019417476,0.050045041,0.001501351,0.003030303,2.1875,0.78125,1.1586369,2.205657704,1.670094732,3.066357018,0.976802383,3.1,1,0.26421611,1.973305612,0.454545455
809,19.88327221,0.077669903,0.2066346,0.948847962,0.019607843,0.055184961,0.003638569,0.002540107,1.979166667,0.78125,1.085079699,2.13628638,1.690999103,3.033709809,0.955346233,3.1,1,0.371465855,1.939976756,0.495867769
810,19.56006119,0.076923077,0.024677978,0.529786223,0.019417476,0.050045041,0.001501351,0.003030303,2.1875,0.78125,1.1586369,2.205657704,1.670094732,3.082670845,0.976802383,3.1,1,0.26421611,1.973305612,0.454545455
811,22.58872887,0.079207921,0.096847674,1.364644383,0.020833333,0.057023196,0.005476804,0.003485988,2.708333333,1.5625,1.183259119,2.282310155,1.706848431,3.036096988,1.100023263,3.2,1.1,0.473171333,2.030154557,0.578512397
812,22.49233384,0.13592233,0.890700216,1.167560463,0.01980198,0.040624681,0.010921711,0.007692308,2.604166667,1.5625,1.249817637,2.293611307,1.697464388,3.049310345,1.043426087,3.1,0.9,0.239477225,1.942146413,0.537190083
813,20.90316752,0.133333333,0.004598281,1.193785466,0.028846154,0.064234734,0.012688343,0.002540107,1.875,1.5625,1.287991516,2.339983728,1.699974992,3.02422793,1.009399044,3.1,0.9,0.125344353,2.125496397,0.41322314
814,20.46543534,0.152380952,0.018979604,0.760243075,0.019417476,0.040336303,0.011210089,0.000699301,2.1875,1.5625,1.274786887,2.288793771,1.630763082,3.028278465,1.007961752,3.1,0.9,0.107753454,1.919285675,0.454545455
815,20.22463344,0.153846154,0.281459342,0.033981638,0.019417476,0.040336303,0.011210089,0.005242203,1.979166667,1.5625,1.31006326,2.33864819,1.695350311,3.053840929,1.023478105,3.2,1,0.180948238,1.839276764,0.495867769
816,21.62839052,0.13592233,0.054324299,0.764121804,0.019607843,0.064988882,0.01344249,0.003934871,1.770833333,1.5625,1.340603145,2.417747657,1.824171791,2.920668893,1.122885693,3.3,1.1,0.530019446,2.145427961,0.537190083
817,20.1889951,0.153846154,0.20750871,0.189997044,0.019607843,0.045381039,0.006165353,0.006082407,2.1875,1.5625,1.265707071,2.266511905,1.710466837,3.046718504,1.032066934,3.1,0.9,0.119262556,1.873804971,0.495867769
818,20.32637488,0.153846154,0.316629267,0.185077438,0.009803922,0.045381039,0.006165353,0.005242203,2.083333333,1.5625,1.181682148,2.317794636,1.738509601,2.983342976,1.005076508,3.2,0.8,0.346196395,1.889926143,0.495867769
819,20.64419946,0.153846154,0.481023588,0.137611011,0.01980198,0.040624681,0.010921711,0.003030303,1.875,1.5625,1.139926992,2.269674069,1.747254726,2.919019111,1.020568378,3.3,1.1,0.346250383,2.02127861,0.495867769
820,20.09117091,0.155339806,0.358334472,0.112488734,0.01010101,0.040924711,0.010621681,0.004812834,1.979166667,1.5625,1.213485519,2.55933488,1.688448014,2.835659295,1.022074468,3.2,0.9,0.042720915,1.857967824,0.537190083
821,19.79984034,0.155339806,0.230095468,0.130405496,0.00990099,0.050525671,0.001020721,0.003934871,1.666666667,1.5625,1.197713091,2.374238517,1.727981605,2.908693208,1.016471935,3.2,0.9,0.142610033,1.984552184,0.537190083
822,19.67062296,0.155339806,0.315311021,0.008640265,0.00990099,0.040624681,0.010921711,0.004812834,1.5625,1.5625,1.200874317,2.368427509,1.729440779,2.896429705,1.016471935,3.2,0.9,0.056505862,2.094731462,0.537190083
823,19.95972404,0.155339806,0.358334472,0.108155365,0.009803922,0.045381039,0.006165353,0.004812834,1.875,1.5625,1.140470588,2.339336492,1.741428489,2.903233419,0.993729689,3.2,0.9,0.145532025,1.891988153,0.578512397
824,19.88910334,0.13592233,0.170104289,0.206796368,0.01010101,0.040924711,0.010621681,0.002540107,1.979166667,1.5625,1.213485519,2.555473378,1.651647496,2.836991671,1.022074468,3.2,0.9,0.042720915,1.810842652,0.537190083
825,20.33452082,0.155339806,0.414990409,0.10794724,0.01010101,0.040924711,0.010621681,0.004812834,2.1875,1.5625,1.160666148,2.613221787,1.670767144,2.876929431,1.023533217,3.2,0.9,0.011481925,1.845993395,0.537190083
826,19.99452155,0.13592233,0.183673069,0.335891461,0.00990099,0.050525671,0.001020721,0.002540107,1.979166667,1.5625,1.192625014,2.364453972,1.686833268,2.900384019,1.016471935,3.2,0.9,0.056505862,1.878916381,0.537190083
827,19.79313619,0.13592233,0.06210454,0.154739591,0.009803922,0.045381039,0.006165353,0.002042161,1.875,1.5625,1.171078581,2.315995146,1.758988624,2.958158696,0.993729689,3.2,0.9,0.145532025,1.917482098,0.578512397
828,20.86237196,0.153846154,0.405968535,1.139570834,0.019417476,0.040336303,0.011210089,0.00470896,1.875,1.5625,1.194108834,2.301834733,1.73607176,2.905852908,0.971059991,3.2,0.9,0.165032994,1.73866231,0.537190083
829,20.93937268,0.134615385,0.493224869,0.596404855,0.019417476,0.040336303,0.011210089,0.004220779,1.979166667,1.5625,1.073041454,2.351875981,1.826691785,2.893371092,0.988001708,3.1,0.9,0.726197675,1.701906477,0.537190083
830,20.02876724,0.153846154,0.115172129,0.124584393,0.019607843,0.015969274,0.035577117,0.002540107,2.1875,1.5625,1.14122215,2.505437374,1.623998317,2.910654837,1.023571569,3.2,1,0.096418733,1.85562179,0.454545455
831,19.81467231,0.155339806,0.363508746,0.067400538,0.019607843,0.045381039,0.006165353,0.000273411,2.1875,0.78125,1.013399144,2.573066686,1.731188476,2.839059343,0.959624134,3.3,1,0.449954086,1.784763619,0.537190083
832,19.94617454,0.153846154,0.258893385,0.239848475,0.019607843,0.015969274,0.035577117,0.006216578,1.770833333,0.78125,1.239833898,2.398449665,1.670969738,2.94338044,1.087294264,3.3,1.2,0.662583982,1.748397256,0.41322314
833,20.07331761,0.155339806,0.038133044,0.216131205,0.009803922,0.035577117,0.015969274,0.007792208,2.1875,1.5625,1.043349787,2.515349878,1.727466461,2.830482774,0.988015013,3.3,0.8,0.251137164,1.810257564,0.578512397
834,19.98677272,0.155339806,0.015941806,0.022371352,0.009803922,0.035577117,0.015969274,0.007792208,2.1875,1.5625,1.106574755,2.657671498,1.657826221,2.88911981,1.009350302,3.3,0.9,0.105987004,1.810257564,0.537190083
835,19.93172894,0.155339806,0.185331417,0.139070326,0.009803922,0.035577117,0.015969274,0.007792208,1.979166667,1.5625,1.072120552,2.476623256,1.704544051,2.883928918,0.993729689,3.3,0.8,0.221461777,1.810257564,0.578512397
836,20.60756043,0.155339806,0.138416607,0.225303504,0.00990099,0.040624681,0.010921711,0.007792208,2.395833333,1.5625,1.160269668,2.70327036,1.623845963,2.937143846,1.007942644,3.3,0.9,0.117468929,1.815118414,0.495867769
837,20.52378507,0.155339806,0.388489757,0.201911662,0.01980198,0.020822701,0.030723691,0.000273411,2.083333333,1.5625,1.222931492,2.533985409,1.640163498,2.941296458,1.023584849,3.3,0.9,0.115702479,1.887056775,0.495867769
838,18.87415521,0.133333333,0.090937714,0.114347557,0.019230769,0.025773196,0.025773196,0.002057067,1.875,0.78125,1.118814868,2.514189261,1.784362601,2.833295214,1.060348289,3.1,0.9,0.291926256,1.748970437,0.454545455
839,19.30575949,0.115384615,0.142919304,0.043856594,0,0.020918827,0.030627565,0.005706702,2.291666667,0.78125,1.251748938,2.57003022,1.85280012,2.802715167,1.122797762,3.1,0.9,0.184233948,1.551912974,0.537190083
840,19.18040529,0.133333333,0.090937714,0.114347557,0.019230769,0.025773196,0.025773196,0.002057067,1.979166667,0.78125,1.095374072,2.514189261,1.812897087,2.814482311,1.044667596,3.2,0.9,0.382087257,1.748970437,0.495867769
841,19.043233,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.092173938,2.479575307,1.790494139,2.859192276,1.044763815,3.2,0.8,0.364282025,1.767250181,0.495867769
842,18.93641847,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.114171835,2.479575307,1.760459653,2.881024222,1.056198135,3.2,0.8,0.273560126,1.767250181,0.454545455
843,18.93641847,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.114171835,2.479575307,1.760459653,2.881024222,1.056198135,3.2,0.8,0.273560126,1.767250181,0.454545455
844,18.93641847,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.114171835,2.479575307,1.760459653,2.881024222,1.056198135,3.2,0.8,0.273560126,1.767250181,0.454545455
845,18.93641847,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.114171835,2.479575307,1.760459653,2.881024222,1.056198135,3.2,0.8,0.273560126,1.767250181,0.454545455
846,19.80308981,0.133333333,0.414582102,0.434618646,0.009708738,0.011210089,0.040336303,0.002057067,2.291666667,0.78125,1.114171835,2.437382463,1.757370193,2.881024222,1.056198135,3.2,0.8,0.273560126,1.71007444,0.454545455
847,19.27004407,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,2.291666667,0.78125,1.18945604,2.597476896,1.658017359,2.977046959,1.044833879,3.2,0.9,0.019283747,1.767250181,0.454545455
848,19.04653004,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.092173938,2.479575307,1.790494139,2.862489316,1.044763815,3.2,0.8,0.364282025,1.767250181,0.495867769
849,19.04653004,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.092173938,2.479575307,1.790494139,2.862489316,1.044763815,3.2,0.8,0.364282025,1.767250181,0.495867769
850,18.93641847,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.114171835,2.479575307,1.760459653,2.881024222,1.056198135,3.2,0.8,0.273560126,1.767250181,0.454545455
851,19.06255454,0.133333333,0.056028833,0.127298286,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.092173938,2.479575307,1.790494139,2.878513808,1.044763815,3.2,0.8,0.364282025,1.767250181,0.495867769
852,19.01329176,0.133333333,0.242173423,0.059156073,0.019417476,0.020918827,0.030627565,0.002042161,1.979166667,0.78125,1.096808141,2.39589992,1.812068505,2.840292464,1.044763815,3.2,0.8,0.364282025,1.695223598,0.495867769
853,19.68096613,0.133333333,0.311880102,0.463268284,0.019417476,0.020918827,0.030627565,0.002057067,2.083333333,0.78125,1.114171835,2.501580333,1.761714761,2.905859321,1.056198135,3.2,0.8,0.273560126,1.767250181,0.454545455
854,19.92222195,0.133333333,0.573451351,0.465144225,0.019417476,0.020918827,0.030627565,0.002057067,2.083333333,0.78125,1.114171835,2.518392692,1.729827388,2.898742963,1.056198135,3.2,0.8,0.273560126,1.767250181,0.454545455
855,19.31955382,0.133333333,0.148724078,0.071551367,0.019417476,0.020918827,0.030627565,0.001592568,2.1875,0.78125,1.092173938,2.482541825,1.797978157,2.915794187,1.044763815,3.2,0.8,0.364282025,1.731236889,0.495867769
856,19.14812297,0.133333333,0.335664306,0.016177797,0.019417476,0.020918827,0.030627565,0.001592568,1.979166667,0.78125,1.114171835,2.529597377,1.769357247,2.901307368,1.056198135,3.2,0.8,0.273560126,1.731236889,0.454545455
857,19.15390591,0.133333333,0.152601108,0.016177797,0.019417476,0.020918827,0.030627565,0.002057067,2.1875,0.78125,1.114171835,2.542219605,1.763023713,2.875066979,1.056198135,3.2,0.8,0.273560126,1.731236889,0.454545455
