Gen,rating/total_rating,rating/scale_correctness_rating,rating/zipfs_law_distance_pitches,rating/zipfs_law_distance_intervals,rating/neighbour_pitch_rating,rating/melody_direction_rating,rating/direction_stability_rating,rating/unique_pitches_rating,rating/bindings_rating,rating/measures_rating,rating/types_distance_rating,rating/semitones_distance_rating,rating/pitches_distance_rating,rating/duration_distance_rating,rating/offsets_distance_rating,rating/absolute_rhythm_rating,rating/absolute_types_rating,rating/types_distr_rating,rating/interval_distr_distance_rating,rating/element_count_rating
451,22.60658122206586,0.3605677023398542,0.12065027378095117,0.11363591468484313,0,0.04590964590964586,0.06178266178266173,0.021319388576025736,0.25,1.875,1.019886823857999,1.763172722483523,1.1241744244300542,0.9265256983712541,2.23961952087187,5.4,2.6,0.5028985507246375,3.1669451406293514,1.0144927536231885
452,22.592331312665625,0.3605677023398542,0.12065027378095117,0.11363591468484313,0,0.04590964590964586,0.06178266178266173,0.021319388576025736,0.25,1.875,1.019886823857999,1.763172722483523,1.1241744244300542,0.9122757889710181,2.23961952087187,5.4,2.6,0.5028985507246375,3.1669451406293514,1.0144927536231885
453,22.592331312665625,0.3605677023398542,0.12065027378095117,0.11363591468484313,0,0.04590964590964586,0.06178266178266173,0.021319388576025736,0.25,1.875,1.019886823857999,1.763172722483523,1.1241744244300542,0.9122757889710181,2.23961952087187,5.4,2.6,0.5028985507246375,3.1669451406293514,1.0144927536231885
454,22.592331312665625,0.3605677023398542,0.12065027378095117,0.11363591468484313,0,0.04590964590964586,0.06178266178266173,0.021319388576025736,0.25,1.875,1.019886823857999,1.763172722483523,1.1241744244300542,0.9122757889710181,2.23961952087187,5.4,2.6,0.5028985507246375,3.1669451406293514,1.0144927536231885
455,22.592331312665625,0.3605677023398542,0.12065027378095117,0.11363591468484313,0,0.04590964590964586,0.06178266178266173,0.021319388576025736,0.25,1.875,1.019886823857999,1.763172722483523,1.1241744244300542,0.9122757889710181,2.23961952087187,5.4,2.6,0.5028985507246375,3.1669451406293514,1.0144927536231885
456,25.020351388681267,0.32242424242424245,0.18839041472159868,0.02364799011101093,0,0.00020790020790023567,0.10790020790020788,0.024713150926743144,0.625,1.875,1.036505746035276,2.065387949558807,1.1909088764903717,1.3028692761813474,2.0679977805888936,5.8,3.2,1.4732589457483645,2.919037458511142,0.7971014492753623
457,25.00099109320624,0.38588415803605675,0.21897725974296955,0.1810640354211529,0.07142857142857142,0.03956043956043953,0.06813186813186806,0.027667984189723313,0.25000000000000033,1.875,1.1522839079824603,1.7703679664175669,1.211876617159749,0.9555099804008105,2.1302273696415615,5.8,3,1.0542499020759888,3.721804511278195,1.0869565217391304
458,23.81137301957002,0.380952380952381,0.12461928276929823,0.32784009885932885,0,0.0012145748987854033,0.1064777327935223,0.030859049207673045,0.5000000000000002,1.40625,0.8340705182158465,1.9185417630913437,1.1153135296975643,1.0267473861767649,2.6123534470149377,5.6000000000000005,2.8000000000000003,0.7807801706623325,3.3033240997229925,0.9420289855072463
459,23.596949238429726,0.354978354978355,0.4376545969670642,0.5326201115496265,0,0.0012145748987854033,0.1064777327935223,0.02421410365335598,0.5000000000000004,1.40625,0.846168889759247,1.9534402279502232,1.0842325558377974,1.0280704667257932,2.5839989568568327,5.6000000000000005,2.6,0.5771123872026251,3.0909510618651894,0.8695652173913043
460,22.523317994239456,0.39627039627039623,0.8019732773012911,0.20919994061981362,0.06493506493506494,0.00459540459540464,0.11228771228771223,0.02168473728106754,0,0.46875,0.9814274191043931,1.9243743621067493,1.131057908920676,1.2908057039330196,2.2679990643579804,5.6000000000000005,2.6,0.4860700717602364,3.292321713374346,0.8695652173913043
461,21.977196605715488,0.380952380952381,0.12461928276929823,0.11646248823875216,0,0.014372469635627494,0.09331983805668015,0.030859049207673045,0.3750000000000003,1.40625,1.057631255642114,1.8142287310727838,1.186965220038583,1.1247999150873929,2.1624018576505284,5.2,2.4,0.4087809036658141,3.2109879963065557,0.8695652173913043
462,21.977196605715488,0.380952380952381,0.12461928276929823,0.11646248823875216,0,0.014372469635627494,0.09331983805668015,0.030859049207673045,0.3750000000000003,1.40625,1.057631255642114,1.8142287310727838,1.186965220038583,1.1247999150873929,2.1624018576505284,5.2,2.4,0.4087809036658141,3.2109879963065557,0.8695652173913043
463,21.972609449752184,0.380952380952381,0.12461928276929823,0.11646248823875216,0,0.014372469635627494,0.09331983805668015,0.026271893244370292,0.3750000000000003,1.40625,1.057631255642114,1.8142287310727838,1.186965220038583,1.1247999150873929,2.1624018576505284,5.2,2.4,0.4087809036658141,3.2109879963065557,0.8695652173913043
464,21.782562586201674,0.380952380952381,0.3171488450283799,0.11646248823875216,0,0.014372469635627494,0.09331983805668015,0.02988215488215487,0.3750000000000003,1.40625,1.0546438179728128,1.8142287310727838,1.1836961354008266,1.0821246519078582,2.1624018576505284,5.2,2.2,0.27152600170502933,3.2109879963065557,0.8695652173913043
465,21.63506245524093,0.40692640692640697,0.13484898188785954,0.4590370451243386,0,0.027530364372469585,0.080161943319838,0.02988215488215487,0.18750000000000042,1.40625,1.0635778907376934,1.7683829094743881,1.186410237717228,1.0007342087084679,2.2027274871484708,5.4,2.2,0.27152600170502933,3.012465373961218,0.7971014492753623
466,21.779233732655275,0.380952380952381,0.3171488450283799,0.11646248823875216,0,0.014372469635627494,0.09331983805668015,0.02525252525252525,0.37500000000000006,1.40625,1.0546438179728128,1.8142287310727838,1.1836961354008266,1.0834254279910855,2.1624018576505284,5.2,2.2,0.27152600170502933,3.2109879963065557,0.8695652173913043
467,21.966875378293086,0.380952380952381,0.12461928276929823,0.11646248823875216,0,0.014372469635627494,0.09331983805668015,0.030859049207673045,0.3750000000000003,1.40625,1.057631255642114,1.8142287310727838,1.186965220038583,1.1144786876649888,2.1624018576505284,5.2,2.4,0.4087809036658141,3.2109879963065557,0.8695652173913043
468,21.774629629757396,0.380952380952381,0.3171488450283799,0.11646248823875216,0,0.014372469635627494,0.09331983805668015,0.02988215488215487,0.3750000000000003,1.40625,1.0546438179728128,1.8142287310727838,1.1836961354008266,1.074191695463578,2.1624018576505284,5.2,2.2,0.27152600170502933,3.2109879963065557,0.8695652173913043
469,21.909302118383287,0.40692640692640697,0.01783098985575382,0.028641637592294322,0.06578947368421052,0.027530364372469585,0.080161943319838,0.031818181818181815,0.43750000000000006,1.40625,1.0831922575991677,1.799242784360942,1.1548358641678766,1.1144786876649888,2.1624018576505284,5.2,2.4,0.5460358056265981,3.077100646352724,0.8695652173913043
470,21.770818956295297,0.380952380952381,0.3171488450283799,0.11646248823875216,0,0.014372469635627494,0.09331983805668015,0.02525252525252525,0.3750000000000003,1.40625,1.0546438179728128,1.8142287310727838,1.1836961354008266,1.0750106516311102,2.1624018576505284,5.2,2.2,0.27152600170502933,3.2109879963065557,0.8695652173913043
471,21.926356776076226,0.2690909090909091,0.704587389299336,0.16143899544508455,0,0.013721413721413722,0.12141372141372136,0.024713150926743144,0.5625000000000001,0.9375,0.9097388757857156,1.763575170196598,1.001349100472664,1.1276944266851119,2.3752992979087235,5.4,2.2,0.23056653491436097,3.3985301090564253,0.7246376811594203
472,21.747274455977024,0.380952380952381,0.3171488450283799,0.03810014043666987,0,0.020512820512820495,0.08717948717948715,0.02988215488215487,0.625,0.9375,1.0146591497868485,1.827151147940495,1.3116157045897427,1.1086842813450135,2.05467818023415,5.4,2.2,0.31055900621118027,3.2865497076023393,0.7971014492753623
473,21.66444278793649,0.380952380952381,0.3171488450283799,0.03810014043666987,0,0.020512820512820495,0.08717948717948715,0.02988215488215487,0.5625000000000002,0.9375,1.0146591497868485,1.827151147940495,1.3116157045897427,1.0883526133044779,2.05467818023415,5.4,2.2,0.31055900621118027,3.2865497076023393,0.7971014492753623
474,21.72877142552498,0.380952380952381,0.3171488450283799,0.03810014043666987,0,0.020512820512820495,0.08717948717948715,0.02525252525252525,0.625,0.9375,1.0146591497868485,1.827151147940495,1.3116157045897427,1.0948108805225965,2.05467818023415,5.4,2.2,0.31055900621118027,3.2865497076023393,0.7971014492753623
475,21.48354354639541,0.380952380952381,0.07475380455737035,0.6850745914850959,0,0.020512820512820495,0.08717948717948715,0.02525252525252525,0.375,0.9375,0.9484885982394997,1.9169319248037067,1.1014005682623724,1.1421046172361884,2.1322241397092587,5.4,2.2,0.33509003074220484,2.9239766081871355,0.7971014492753623
476,21.65776473799826,0.380952380952381,0.12461928276929823,0.03810014043666987,0,0.020512820512820495,0.08717948717948715,0.026271893244370292,0.625,0.9375,1.0195253449711799,1.827151147940495,1.3197264120046093,1.1184865529868957,2.05467818023415,5.4,2.2,0.3944099378881989,3.2865497076023393,0.7971014492753623
477,21.304825557336756,0.329004329004329,0.12757061038380924,0.14590826996186745,0,0.007179487179487132,0.10051282051282046,0.02525252525252525,0.4999999999999998,0.9375,1.0319121296864804,1.8828525821927602,1.3199906629572884,1.2133831476804442,2.167217227234684,5.2,2,0.2855221873599284,3.233918128654971,0.7971014492753623
478,21.2343044853879,0.329004329004329,0.12757061038380924,0.14590826996186745,0,0.007179487179487132,0.10051282051282046,0.02525252525252525,0.4999999999999998,0.9375,1.0319121296864804,1.8828525821927602,1.3199906629572884,1.1428620757315846,2.167217227234684,5.2,2,0.2855221873599284,3.233918128654971,0.7971014492753623
479,21.2343044853879,0.329004329004329,0.12757061038380924,0.14590826996186745,0,0.007179487179487132,0.10051282051282046,0.02525252525252525,0.4999999999999998,0.9375,1.0319121296864804,1.8828525821927602,1.3199906629572884,1.1428620757315846,2.167217227234684,5.2,2,0.2855221873599284,3.233918128654971,0.7971014492753623
480,21.228447159069802,0.329004329004329,0.12757061038380924,0.14590826996186745,0,0.007179487179487132,0.10051282051282046,0.02525252525252525,0.4999999999999998,0.9375,1.0319121296864804,1.8828525821927602,1.3199906629572884,1.1370047494134878,2.167217227234684,5.2,2,0.2855221873599284,3.233918128654971,0.7971014492753623
481,21.228447159069802,0.329004329004329,0.12757061038380924,0.14590826996186745,0,0.007179487179487132,0.10051282051282046,0.02525252525252525,0.4999999999999998,0.9375,1.0319121296864804,1.8828525821927602,1.3199906629572884,1.1370047494134878,2.167217227234684,5.2,2,0.2855221873599284,3.233918128654971,0.7971014492753623
482,21.228447159069802,0.329004329004329,0.12757061038380924,0.14590826996186745,0,0.007179487179487132,0.10051282051282046,0.02525252525252525,0.4999999999999998,0.9375,1.0319121296864804,1.8828525821927602,1.3199906629572884,1.1370047494134878,2.167217227234684,5.2,2,0.2855221873599284,3.233918128654971,0.7971014492753623
483,21.233076788699428,0.329004329004329,0.12757061038380924,0.14590826996186745,0,0.007179487179487132,0.10051282051282046,0.02988215488215487,0.4999999999999998,0.9375,1.0319121296864804,1.8828525821927602,1.3199906629572884,1.1370047494134878,2.167217227234684,5.2,2,0.2855221873599284,3.233918128654971,0.7971014492753623
484,21.27629976412813,0.380952380952381,0.055445383777608104,0.23939787777810473,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999998,0.9375,0.9982060660605231,1.8524490961338307,1.3042660574628075,1.1397859191448974,2.167217227234684,5.2,2,0.2855221873599284,3.2865497076023393,0.7971014492753623
485,21.44736265888531,0.354978354978355,0.01586899847065948,0.4382614752438324,0,0.020512820512820495,0.08717948717948715,0.02525252525252525,0.4999999999999998,0.9375,1.0319121296864804,1.8806782605596781,1.3228163763999325,1.1135555187783484,2.167217227234684,5.2,2,0.2855221873599284,3.2690058479532174,0.7971014492753623
486,21.579670389957336,0.354978354978355,0.46198296257809246,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.026271893244370292,0.4999999999999998,0.9375,1.059510426790175,1.8897292565302848,1.274002248056507,1.1648701181660415,2.167217227234684,5.2,2.2,0.42828328103989227,2.982456140350878,0.7971014492753623
487,21.36732280067867,0.354978354978355,0.42716693824087937,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02525252525252525,0.4999999999999998,0.9375,1.0508705472310789,1.8897292565302848,1.2701204735306735,1.1436406689813305,2.167217227234684,5.2,2.2,0.2855221873599284,2.982456140350878,0.7971014492753623
488,21.36732280067867,0.354978354978355,0.42716693824087937,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02525252525252525,0.4999999999999998,0.9375,1.0508705472310789,1.8897292565302848,1.2701204735306735,1.1436406689813305,2.167217227234684,5.2,2.2,0.2855221873599284,2.982456140350878,0.7971014492753623
489,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
490,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
491,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
492,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
493,21.089032774953075,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7246376811594203
494,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
495,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
496,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
497,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
498,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
499,21.161496543069017,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4375,0.9375,1.0529523688372995,1.8897292565302848,1.2722499614572562,1.1197346844452816,2.167217227234684,5.2,2.2,0.2855221873599282,2.982456140350878,0.7971014492753623
500,20.903129088167805,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.028887000849617664,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
501,20.898456190971544,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
502,20.898456190971544,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
503,20.898456190971544,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
504,20.898456190971544,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
505,20.898456190971544,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
506,20.898456190971544,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
507,20.260137113427152,0.315483603154836,0.12212519028793278,0.1412611528373281,0,0.01863488624052001,0.08905742145178758,0.016363636363636358,0.3749999999999999,0.9375,0.880747188199741,1.6749623556081719,1.136893919861715,1.0355244380421578,2.2321224754494366,5.4,2,0.15217391304347874,3.2975043241907596,0.43478260869565216
508,20.825992422855602,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
509,20.830665320051864,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.028887000849617664,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
510,20.898456190971544,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
511,20.825992422855602,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
512,20.898456190971544,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
513,20.825992422855602,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
514,20.893783293775282,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
515,20.893783293775282,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
516,20.893783293775282,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
517,20.825992422855602,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.02421410365335598,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
518,20.82131952565934,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
519,20.893783293775282,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7971014492753623
520,20.82131952565934,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
521,20.82131952565934,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
522,20.82131952565934,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
523,20.82131952565934,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
524,20.82131952565934,0.354978354978355,0.30457377723363876,0.028074724020388242,0,0.020512820512820495,0.08717948717948715,0.0195412064570943,0.4999999999999999,0.9375,1.1156213241381991,1.8435920499682728,1.3096051769489152,1.1198979893444065,2.013185025251523,5.2,2,0.2599637681159418,2.982456140350878,0.7246376811594203
525,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
526,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
527,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
528,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
529,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
530,20.65773562278263,0.329004329004329,0.046858227270326624,0.042759300026620206,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4375,0.9375,1.1105371006104416,1.8552805127046752,1.309374105292836,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,3.0847953216374275,0.7246376811594203
531,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
532,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
533,20.36785050338465,0.3389154704944179,0.12065224975284727,0.20016775695034295,0,0.040332640332640335,0.06735966735966731,0.02207792207792207,0.375,0.9375,1.1009658278922438,1.794476011904927,1.3143516775416983,1.0957670346408324,2.093304220935347,5.2,2,0.23386727688787196,2.780938833570413,0.6521739130434783
534,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
535,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
536,20.72977895783076,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.02168473728106754,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
537,20.734366113794064,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.026271893244370292,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
538,20.734366113794064,0.329004329004329,0.16534876197876414,0.18866729803829974,0,0.033846153846153804,0.07384615384615384,0.026271893244370292,0.4999999999999999,0.9375,1.1105371006104416,1.8282113440112087,1.3359740412266006,1.1198979893444065,2.013185025251523,5.2,2,0.31702898550724623,2.8304093567251463,0.7246376811594203
