Gen,total_rating,scale_correctness_rating,zipfs_law_distance_pitches,zipfs_law_distance_intervals,neighbour_pitch_rating,melody_direction_rating,direction_stability_rating,unique_pitches_rating,bindings_rating,measures_rating,types_distance_rating,semitones_distance_rating,pitches_distance_rating,duration_distance_rating,offsets_distance_rating,absolute_rhythm_rating,absolute_types_rating,types_distr_rating,interval_distr_distance_rating,element_count_rating
466,21.66475977,0.095238095,0.716309997,0.633731974,0.0125,0.038273196,0.013273196,0.023169192,3.229166667,0,1.325205953,2.18598599,1.800974527,3.039600206,1.138854879,3,0.8,0.473657025,2.684273423,0.454545455
467,21.16074002,0.12962963,0.262670012,0.034825208,0.011904762,0.025773196,0.025773196,0.027272727,3.4375,0,1.355089645,2.326669888,1.823301731,3.069677367,1.155753546,3,0.9,0.523752445,2.720568151,0.330578512
468,21.67212167,0.148148148,0.081467068,0.799148204,0.018691589,0.030446093,0.021100299,0.018555417,3.4375,0.78125,1.266968127,2.173289934,1.734814735,3.094172337,1.034566762,2.9,0.8,0.630622674,2.329479459,0.371900826
469,22.48891998,0.12244898,0.309352383,0.314767983,0.010309278,0.030927835,0.020618557,0.04020979,3.645833333,0,1.143209994,2.82268899,1.758521331,3.114025248,1.052447239,3.1,1.1,0.941784152,2.217973231,0.743801653
470,20.94971095,0.128440367,0.038266601,0.804722549,0.028037383,0.039791887,0.011754504,0.021980075,3.4375,0,1.274086907,2.168137455,1.723288353,3.063115063,1.017544996,2.9,0.9,0.64600551,2.457783099,0.289256198
471,20.9748235,0.111111111,0.166132373,0.290933002,0.028301887,0.035207158,0.016339234,0.026641414,3.4375,0,1.342162534,2.268386495,1.830553193,3.110217478,1.104808568,2.9,0.9,0.615003179,2.460947365,0.330578512
472,20.47495114,0.110091743,0.067642258,0.201453865,0.022727273,0.01440956,0.037136832,0.018600478,3.333333333,0,1.279879886,2.296402252,1.768382036,3.131532838,1.014783439,3,0.9,0.539944904,2.44937424,0.289256198
473,20.24395738,0.127272727,0.104791341,0.393644258,0.027777778,0.025773196,0.025773196,0.018600478,3.125,0,1.371280153,2.197158888,1.729328418,3.066822273,0.969576243,2.9,0.9,0.64600551,2.367219035,0.247933884
474,21.00236589,0.108108108,0.151084746,0.144101329,0.023809524,0.025773196,0.025773196,0.017532468,3.125,0.78125,1.443717989,2.27184213,1.62907278,3.09271971,1.020556659,3,0.9,0.571604786,2.463807703,0.20661157
475,20.83620381,0.110091743,0.521506559,0.194722112,0.011904762,0.013868434,0.037677958,0.02139765,3.020833333,0,1.385040297,2.288843865,1.798508124,3.114422353,1.135831878,2.9,0.9,0.539944904,2.552353637,0.289256198
476,20.42010597,0.110091743,0.02167308,0.446654613,0.023529412,0.031655549,0.019890843,0.018600478,3.020833333,0,1.36509241,2.341055768,1.748336711,3.080723586,1.009275047,3,0.9,0.539944904,2.453492296,0.289256198
477,20.42010597,0.110091743,0.02167308,0.446654613,0.023529412,0.031655549,0.019890843,0.018600478,3.020833333,0,1.36509241,2.341055768,1.748336711,3.080723586,1.009275047,3,0.9,0.539944904,2.453492296,0.289256198
478,20.25485285,0.107142857,0.074091736,0.283751952,0.033707865,0.020155218,0.031391173,0.017008798,3.125,0,1.512274226,2.203592,1.647382999,3.169290817,0.987949448,2.9,0.9,0.587082951,2.489741552,0.165289256
479,20.18418151,0.110091743,0.067642258,0.058743308,0.023255814,0.025773196,0.025773196,0.018600478,3.125,0,1.36509241,2.295192793,1.786721783,3.107071533,1.009275047,3,0.9,0.539944904,2.436746854,0.289256198
480,20.38293735,0.109090909,0.112154355,0.295332208,0.035294118,0.008126137,0.043420255,0.020823096,3.020833333,0,1.359638863,2.18340364,1.723748161,3.163832545,1.125974119,2.9,0.9,0.555893867,2.577437859,0.247933884
481,20.34272694,0.110091743,0.162620107,0.05672417,0.022727273,0.01440956,0.037136832,0.015981471,3.125,0,1.3654419,2.320047187,1.805019667,3.173396437,1.009275047,2.9,0.9,0.539944904,2.495654441,0.289256198
